"Book Id","ISBN","Bookshelf","Tags","Wishlist","Started Reading On","Ended Reading On","Pages Read","Read","My Rating","Review","Short note","Advanced note","Signed","Number of copies","Quotes","Title","Subtitle","Language","Categories","Authors","Illustrators","Translators","Editors","Narrators","Photographers","Publisher","Page Count","Published At","Format","Series","Volume","Loan Type","Loan Name","Loan Start Date","Loan Due Date","Purchase From","Purchase Price","Purchase Date","Description","Date added"
"10783795","9786589547082","Meus livros","",0,,,0,0,,,,,0,1,"","Livro dos Médiuns",,"pt","Body,Mind & Spirit","J. Herculano Pires,Allan Kardec","","","","","","Edicel",492,"2021-01-27",,,,,,,,,,,"A finalidade deste livro é desenvolver a parte prática da doutrina, em sequência à exposição teórica do livro básico. Por isso Kardec o considerou ""continuação de O Livro dos Espíritos"", como se vê no frontispício. Mesmo porque, segundo declara na Introdução, este livro também pertence aos Espíritos. Foram eles que o orientaram na sua elaboração, eles que o reviram e modificaram inteiramente para a segunda edição de 1862, que ficou sendo a definitiva e que serviu para esta tradução.","2023-10-20"
"84603","9788501087140","Meus livros","Yah,Digo",0,,,0,0,,,,,0,1,"","Cidade dos Ossos (Os Instrumentos Mortais, #1)","Cidade Dos Ossos (em Portugues Do Brasil)","pt","","Cassandra Clare","","Rita Sussekind","","","","Galera Record",462,"2010-10-07","paperback",,,,,,,,,,"CIDADE DOS OSSOS nos apresenta Clarissa, uma adolescente típica: aos quase 16 anos mora com a mãe, uma jovem artista viúva. Tem um ""tio"" postiço, Luke, que de certa forma ocupa o lugar do pai e um melhor amigo, Simon, que nutre por ela uma paixão secreta. Quando Simon e Clary visitam um clube, a menina vê três adolescentes matarem um rapaz. Há, porém, dois grandes problemas: ninguém acha o corpo e apenas ela vê os tais assassinos.


Sua vida muda completamente. A mãe é raptada por demônios e ela descobre a existência dos Caçadores das Sombras, guerreiros cuja missão é proteger o mundo que conhecemos de bestas e outras criaturas. Vampiros que saem da linha, lobisomens descontrolados, monstros cheios de veneno? É por aí mesmo. E depois desse primeiro contato com o Mundo de Sombras, e com Jace — um Caçador que tem a aparência de um anjo, mas a língua tão afiada quanto Lúcifer —, Clary nunca mais será a mesma.","2023-10-20"
"84570","9788501087157","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Cidade das Cinzas (Os Instrumentos Mortais #2)","Cidade Das Cinzas (em Portugues Do Brasil)","pt","","Cassandra Clare","","","","","","Galera Record",404,"2011-04-20","paperback",,,,,,,,,,"Clary Fray só queria que sua vida voltasse ao normal. Mas o que é “normal” quando você é uma Caçadora de Sombras assassina de demônios, sua mãe está em um coma magicamente induzido e você de repente descobre que criaturas como lobisomens, vampiros e fadas realmente existem? Se Clary deixasse o mundo dos Caçadores de Sombras para trás, isso significaria mais tempo com o melhor amigo, Simon, que está se tornando mais do que só isso. Mas o mundo dos Caçadores não está disposto a abrir mão de Clary — especialmente o belo e irritante Jace, que por acaso ela descobriu ser seu irmão. E a única chance de salvar a mãe dos dois parece ser encontrar o perverso ex-Caçador de Sombras Valentim, que com certeza é louco, mau... e também o pai de Clary e Jace.

Para complicar ainda mais, alguém na cidade de Nova York está matando jovens do Submundo. Será que Valentim está por trás dessas mortes? E se sim, qual é o seu objetivo? Quando o segundo dos Instrumentos Mortais, a Espada da Alma, é roubada, a aterrorizante Inquisidora chega ao Instituto para investigar — e suas suspeitas caem diretamente sobre Jace. Como Clary pode impedir os planos malignos de Valentim se Jace está disposto a trair tudo aquilo em que acredita para ajudar o pai?

Nessa sequência de tirar o fôlego da série Os Instrumentos Mortais, Cassandra Clare atrai os leitores de volta para o lado mais obscuro do submundo de Nova York, onde amar nunca é seguro e o poder se torna a mais mortal das tentações.","2023-10-20"
"102953","9788501087164","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Cidade de Vidro (Os Instrumentos Mortais, #3)","Cidade De Vidro (col. Instrumentos Mortais - Vol. (em Portugues Do Brasil)","pt","","Cassandra Clare","","","","","","Galera Record",474,"2011-01-01","paperback",,,,,,,,,,"Clary está à procura de uma poção para salvar a vida de sua mãe. Para isso, ela deve viajar até a Cidade de Vidro, lar ancestral dos Caçadores de Sombras, criando um portal sozinha. Só mais uma prova de que seus poderes estão mais sofisticados a cada dia. Para Clary, o perigo que isso representa é tão ou menos assustador quanto o fato de que Jace não a quer por perto. Mas nem o fora de Jace nem estar quebrando as regras irão afastá-la de seu objetivo: encontrar Ragnor Fell, o feiticeiro que pode ajudá-la a curar a mãe.","2023-10-20"
"102952","9788501092717","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Cidade Dos Anjos Caídos (Os Instrumentos Mortais, #4)","Cidades Dos Anjos Caidos (col. Instrumentos Mortai (em Portugues Do Brasil)","pt","","Cassandra Clare","","","","","","Galera Record",364,"2012-01-01","paperback",,,,,,,,,,"A guerra acabou e Caçadores de Sombras e integrantes do submundo parecem estar em paz. Clary está de volta a Nova York, treinando para usar seus poderes. Tudo parece bem, mas alguém está assassinando Caçadores e reacendendo as tensões entre os dois grupos, o que pode gerar uma segunda guerra sangrenta. Quando Jace começa a se afastar sem nenhuma explicação, Clary começa a desvendar um mistério que se tornará seu pior pesadelo.","2023-10-20"
"102950","9788501403285","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Cidade das Almas Perdidas (Os Instrumentos Mortais, #5)","Cidade Das Almas Perdidas (em Portugues Do Brasil)","pt","","Cassandra Clare","","Rita Sussekind","","","","Galera Record",434,"2013-07-02","paperback",,,,,,,,,,"Quando Jace e Clary voltam a se encontrar, Clary fica horrorizada ao descobrir que a magia de Lilith, um demônio muito poderoso, ligou Jace ao perverso Sebastian, transformando o Caçador de Sombras em um servo do mal. A Clave decide destruir Sebastian, mas não há nenhuma maneira de mata-lo sem destruir Jace. Clary e seus amigos, no entanto, irão tentar mesmo assim. Ela está disposta a fazer qualquer coisa para salvar o namorado, mas ainda pode confiar nele? Ou ele está realmente perdido?","2023-10-20"
"102949","9788501092731","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Cidade do Fogo Celestial (Os Instrumentos Mortais #6)","Os Instrumentos Mortais - Cidade Do Fogo Celestial (em Portugues Do Brasil)","pt","","Cassandra Clare","","Rita Sussekind,Ana Resende","","","","Galera Record",532,"2014-06-16","paperback",,,,,,,,,,"Em 'Cidade do fogo celestial', Clary, Jace, Simon e toda a companhia se unem no meio do caos para enfrentar Sebastian, cujos poderes colocam tudo em risco. E agora, terão que viajar para outra dimensão para conseguir ter uma chance de impedi-lo. Vidas serão perdidas e sangue será derramado nesse último volume, onde o próprio destino do mundo pode ser mudado.","2023-10-20"
"296858","9788501092687","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Anjo Mecânico (As Peças Infernais, #1)",,"pt","","Cassandra Clare","","","","","","Galera Record",392,"2012-01-01","paperback",,,,,,,,,,"Magic is dangerous—but love is more dangerous still.

When sixteen-year-old Tessa Gray crosses the ocean to find her brother, her destination is England, the time is the reign of Queen Victoria, and something terrifying is waiting for her in London’s Downworld, where vampires, warlocks and other supernatural folk stalk the gaslit streets. Only the Shadowhunters, warriors dedicated to ridding the world of demons, keep order amidst the chaos.

Kidnapped by the mysterious Dark Sisters, members of a secret organization called The Pandemonium Club, Tessa soon learns that she herself is a Downworlder with a rare ability: the power to transform, at will, into another person. What’s more, the Magister, the shadowy figure who runs the Club, will stop at nothing to claim Tessa’s power for his own.

Friendless and hunted, Tessa takes refuge with the Shadowhunters of the London Institute, who swear to find her brother if she will use her power to help them. She soon finds herself fascinated by—and torn between—two best friends: James, whose fragile beauty hides a deadly secret, and blue-eyed Will, whose caustic wit and volatile moods keep everyone in his life at arm’s length…everyone, that is, but Tessa. As their search draws them deep into the heart of an arcane plot that threatens to destroy the Shadowhunters, Tessa realizes that she may need to choose between saving her brother and helping her new friends save the world…and that love may be the most dangerous magic of all.","2023-10-20"
"296866","9788501092694","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Príncipe Mecânico (As Peças Infernais, #2)",,"pt","","Cassandra Clare,Rita Sussekind","","","","","","Galera Record",406,"2013-04-01","paperback",,,,,,,,,,"Tessa Gray não está sonhando. Nada do que aconteceu desde que saiu de Nova York para Londres - ser sequestrada pelas Irmãs Sombrias, perseguida por um exército mecânico, ser traída pelo próprio irmão e se apaixonar pela pessoa errada - foi fruto de sua imaginação. Mas talvez Tessa Gray, como ela mesma se reconhece, nem sequer exista. O Magistrado garante que ela não passa de uma invenção. Para entender o próprio passado e ter alguma chance de projetar seu futuro, primeiro Tessa precisa entender quem criou Axel Mortmain, também conhecido como Príncipe Mecânico.","2023-10-20"
"296856","9788501092700","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Princesa Mecânica (As Peças Infernais, #3)",,"pt","","Cassandra Clare","","","","","","Galera Record",400,"2013-10-30","paperback",,,,,,,,,,"Tessa Gray deveria estar feliz — noivas não são felizes? Entretanto, enquanto ela prepara seu casamento com Jem Carstairs, uma rede de sombras começa a envolver os Caçadores de Sombras do Instituto de Londres. Um novo demônio aparece, um ligado por sangue e segredos a Magister, o homem que planeja usar seu exército de autômatos impiedosos, as Peças Infernais, para destruir os Caçadores de Sombras. Ele precisa só do último item para completar seu plano de destruição. Ele precisa de Tessa. Tessa sabe que Axel Mortmain, o Magister, está vindo atrás dela, mas não imagina quando nem onde ele vai atacar. Charlotte Branwell, o líder do Instituto de Londres, está desesperado para encontrar Mortmain primeiro. E os meninos que têm igual importância no coração de Tessa, Jem e Will, vão fazer qualquer coisa para salvá-la. Embora Tessa e Jem agora estejam comprometidos, e Will soubesse que deveria se esforçar para encontrar outra pessoa com quem se preocupar, ele ainda estava apaixonado por ela, como sempre. Nas últimas palavras ditas por um Caçador de Sombras antes de morrer reside a pista que pode levar Tessa e seus amigos a Mortmain. Mas os Caçadores de Sombras do Instituto de Londres não podem ficar sozinhos, e em sua terra natal, Idris, a Clave duvida de suas alegações de que Mortmain estava chegando. Abandonados por aqueles que deveriam ser seus aliados, e com seus inimigos se aproximando, os Caçadores de Sombras acabam em apuros quando Mortmain rouba o medicamento que está mante...","2023-10-20"
"103027","9788501401083","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Dama da Meia-Noite (Os Artifícios das Trevas, #1)",,"pt","","Cassandra Clare","","Rita Sussekind","","","","Galera Record",574,"2016-01-01","paperback",,,,,,,,,,"Em um mundo secreto onde guerreiros meio-anjo juraram lutar contra demônios, parabatai é uma palavra sagrada.

O parabatai é o seu parceiro na batalha. O parabatai é seu melhor amigo. Parabatai pode ser tudo para o outro – mas eles nunca podem se apaixonar.

Emma Carstairs é uma Caçadora de Sombras, uma em uma longa linhagem de Caçadores de Sombras encarregados de protegerem o mundo de demônios. Com seu parabatai Julian Blackthorn, ela patrulha as ruas de uma Los Angeles escondida onde os vampiros fazem festa na Sunset Strip, e fadas estão à beira de uma guerra aberta com os Caçadores de Sombras. Quando corpos de seres humanos e fadas começam a aparecer mortos da mesma forma que os pais de Emma foram assassinados anos atrás, uma aliança é formada. Esta é a chance de Emma de vingança – e a possibilidade de Julian ter de volta seu meio-irmão fada, Mark, que foi sequestrado há cinco anos. Tudo que Emma, Mark e Julian tem a fazer é resolver os assassinatos dentro de duas semanas … antes que o assassino coloque eles na mira.

Suas buscas levam Emma de cavernas no mar cheias de magia para uma loteria sombria onde a morte é dispensada. Enquanto ela vai descobrindo seu passado, ela começa a confrontar os segredos do presente: O que Julian vem escondendo dela todos esses anos? Por que a Lei Shadowhunter proíbe parabatais de se apaixonarem? Quem realmente matou seus pais – e ela pode suportar saber a verdade?

A magia e aventura das Crônicas dos Caçadres de Sombras tem capturado a i...","2023-10-20"
"501112","9788501401076","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Senhor das Sombras (Os Artifícios Das Trevas, #2)","EDIÇÃO DE COLECIONADOR COM CAPÍTULO EXTRA","pt","","Cassandra Clare,Rita Sussekind,Ana Resende","","","","","","Galera Record",602,"2017-09-04",,,,,,,,,,,"""O segundo volume da nova série da Cassandra Clare, autora de Os Instrumentos Mortais. A ensolarada Los Angeles pode ser um lugar sombrio na continuação de Dama da Meia-Noite, de Cassandra Clare. Emma Carstairs finalmente conseguiu vingar a morte dos pais e pensou que com isso estaria em paz. Mas se tem uma coisa que ela não encontrou foi tranquilidade. Dividida entre o amor que sente pelo seu parabatai Julian e a vontade de protegê-lo das graves consequências que um relacionamento entre os dois pode trazer, ela começa a namorar Mark Blackthorn, irmão de Julian. Mark, por sua vez, passou os últimos cinco anos preso no Reino das Fadas e não sabe se um dia voltará a ser o Caçador de Sombras que já foi. Como se não bastasse, as cortes das fadas estão em polvorosa. O Rei Unseelie está farto da Paz Fria e decidido a não mais ceder às exigências dos Nephlim. Presos entre as exigências das fadas e as leis da Clave, Emma, Julian e Mark devem encontrar um modo de proteger tudo aquilo que mais amam — juntos e antes que seja tarde. ""","2023-10-20"
"501102","9788501401069","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Rainha do Ar e da Escuridão (Os Artifícios das Trevas #3)",,"pt","","Cassandra Clare","","","","","","Galera Record",742,"2019-03-04","paperback",,,,,,,,,,"Rainha do Ar e da Escuridão é a conclusão épica para outra grande trilogia do universo de Instrumentos Mortais da autora best-seller Cassandra Clare.

Sangue inocente foi derramado nos degraus do Salão do Conselho, e o mundo dos Caçadores de Sombras se encontra à beira de uma guerra civil. Parte da família Blackthorn foge para Los Angeles, em uma tentativa de descobrir a origem da doença que está acabando com os bruxos. Enquanto isso, Julian e Emma tomam medidas desesperadas e embarcam em uma perigosa missão para o Reino das Fadas a fim de recuperar o Volume Negro dos Mortos. O que encontram é um segredo capaz de destruir o Mundo das Sombras e abrir um caminho tenebroso para um futuro que nunca poderiam ter imaginado. Em uma corrida contra o tempo, Emma e Julian devem salvar o mundo dos Caçadores de Sombras antes que o poder mortal da maldição parabatai destrua tudo o que amam.","2023-10-20"
"1250611","9788501119582","Meus livros","Yah",0,,,0,0,,,,,0,1,"","Corrente de Ouro (As Últimas Horas, #1)",,"pt","","Cassandra Clare","","Mariana Kohnert","","","","Galera Record",598,"2020-11-02","paperback",,,,,,,,,,"O mal se esconde à vista de todos. O amor corta mais profundamente que qualquer lâmina.

Da autora best-seller do New York Times Cassandra Clare, Corrente de ouro é o primeiro volume da trilogia As últimas horas.

Seja bem-vindo ao período eduardiano londrino! Um tempo de luzes elétricas e sombras extensas, a celebração da beleza artística e a selvagem busca pelo prazer, com demônios à espreita no escuro. Por anos a paz reinou no mundo dos Caçadores de Sombras. James e Lucie Herondale, filhos dos famosos Will e Tessa, cresceram e desenvolveram-se em um ambiente harmônico com sua família e amigos, ouvindo histórias sobre o bem derrotando o mal e o amor como o grande vencedor... Mas tudo muda quando as famílias Blackthorn e Carstairs vêm para Londres, assim como uma espécie de praga nunca vista antes, implacável e inevitável.

Cordelia Carstairs é uma Caçadora de Sombras, uma guerreira treinada desde a infância para enfrentar demônios. Quando seu pai foi acusado de um terrível crime, ela e seu irmão viajam a Londres na esperança de evitar a ruína de sua família. Sua mãe, Sona Carstairs, quer que a filha se case... mas Cordelia está mais determinada a ser uma heroína do que uma esposa. Logo, Cordelia encontra James e Lucie Herondale, seus amigos de infância, e é levada a seu universo de bailes reluzentes, tarefas secretas e salões sobrenaturais, onde vampiros e bruxos se misturam a sereias e feiticeiros.

Enquanto isso, ela precisa esconder sua paixão secreta por James, que j...","2023-10-20"
"6578552","9786559810451","Meus livros","Yah",0,,,0,0,,,,,0,1,"","CORRENTE DE FERRO (VOL. 2 AS ÚLTIMAS HORAS)",,"pt","Contemporary Fiction","Cassandra Clare","","Mariana Kohnert","","","","GALERA RECORD",658,"2021-11-01","paperback",,,,,,,,,,"Em Corrente de ferro, a provocante sequência de Corrente de ouro, os Caçadores de Sombras precisam deter um perigoso serial killer à solta pelas ruas de Londres. Mas os segredos que escondem podem levar a uma transformação inesperada.

Na edição de colecionador, com tiragem limitada, você encontra um conto exclusivo de Magnus e Jem, além da capa com acabamento metalizado.

A pré-venda acompanha brindes incríveis e exclusivos: um baralho de tarô com 22 cartas, um calendário de 2022 e dois marcadores de páginas.

Parece que Cordelia Carstairs finalmente tem tudo o que sempre quis. Ela está noiva de James Herondale, por quem sempre foi apaixonada, e construiu uma nova vida em Londres na companhia de sua melhor amiga Lucie Herondale e os amigos inseparáveis de seu noivo, os Ladrões Alegres. Também está prestes a reencontrar seu pai e, acima de tudo, tem junto de si Cortana, sua lendária espada.

Mas a verdade pode ser muito mais sombria do que aparenta. O casamento dos dois é uma mentira, arranjado para proteger a reputação de Cordelia. James continua apaixonado pela misteriosa Grace Blackthorn, cujo irmão, Jesse, morreu anos antes em um acidente. Cortana, sua amada espada, queima a mão de Cordelia ao ser tocada, enquanto seu pai, após os problemas enfrentados no passado, se tornou amargo... e a raiva guardada dentro de si não está perto de ir embora. Para completar, um serial killer está mirando nos Caçadores de Sombras de Londres, cometendo assassinatos sob o manto da escuri...","2023-10-20"
"10034996","9788501306326","Meus livros","",0,,,0,0,,,,,0,1,"","Corrente de Espinhos (As Últimas Horas, #3)",,"pt","","Cassandra Clare","","Glenda d'Oliveira,Mariana Kohnert","","","","Galera",784,"2023-02-27","paperback",,,,,,,,,,"Corrente de Espinhos é a conclusão da trilogia As Últimas Horas, da autora best-seller mundial Cassandra Clare, que já vendeu mais de 50 milhões de livros (e com 50 milhões de leitores você é que não vai ficar de fora, né?).

A pré-venda* do novo livro do universo dos Caçadores de Sombras, com tiragem limitada, acompanha três marcadores comuns, três marcadores de ímã e sobrecapa exclusiva!

Após o pai ter sido assassinado, os planos de se tornar parabatai da melhor amiga ruírem, o casamento com James Herondale ir por água abaixo e ficar presa ao demônio Lilith, Cordelia Carstairs abandona Londres para afogar as mágoas na glamourosa Paris na companhia de Matthew Fairchild, que também tem seus demônios para expurgar. Mas depois de receberem terríveis notícias de Londres, a realidade esmaga os planos de Cordelia mais uma vez.

Tatiana Blackthorn fugiu da Cidadela Adamant, e a relação entre Belial, o Príncipe do Inferno, e os jovens Lucie e James Herondale veio à tona, colocando a família Herondale inteira sob o escrutínio da Clave.

Em meio a tudo isso, Cordelia ainda por cima se vê dividada entre o amor por James — que considera impossível — e uma vida com Matthew, ao mesmo tempo em que seus amigos são dilacerados pelos próprios segredos.

No epicentro do iminente ataque de Belial, Cordelia, Lucie e os Ladrões Alegres se encontrarão sozinhos para lidar com o letal exército do Principe do Inferno. Será que os jovens Caçadores de Sombras conseguirão salvar a cidade — e suas fa...","2023-10-20"
"4161026","9786555872118","Meus livros","",0,,,0,0,,,,,0,1,"","Os Pergaminhos Vermelhos da Magia (As Maldições Ancestrais, #1)",,"pt","Contemporary Fiction","Cassandra Clare,Wesley Chu","","Ana Resende","","","","Galera Record",294,"2021-06-07","paperback",,,,,,,,,,"Em Os pergaminhos vermelhos da magia, acompanhe o feiticeiro Magnus Bane e o caçador de sombras Alec Lightwood enquanto viajam pelo mundo após a Guerra Mortal. O primeiro volume da série As maldições ancestrais, do universo mesmo dos Caçadores de Sombras.

Tudo o que Magnus Bane queria era aproveitar suas férias pela Europa com Alec Lightwood, o Caçador de Sombras que, contra todas as probabilidades, finalmente é seu namorado. Mas assim que os dois se instalam em Paris, uma velha amiga chega com notícias sobre um culto de adoração a demônios chamado A Mão Escarlate, que está empenhado em causar o caos em todo o mundo – um culto que, aparentemente, foi fundado pelo próprio Magnus, anos atrás. Agora, Magnus e Alec vão percorrer o continente europeu para rastrear A Mão Escarlate e seu novo e ilusório líder antes que o culto cause ainda mais danos. Como se não fosse suficientemente ruim que suas férias românticas tivessem sido desviadas do trajeto original, os demônios agora estão perseguindo todos os seus passos, e está se tornando cada vez mais difícil distinguir amigos de inimigos.À medida que sua busca por respostas se torna cada vez mais complexa, Magnus e Alec precisarão confiar um no outro mais do que nunca - mesmo que isso signifique revelar os segredos que ambos mantêm.","2023-10-20"
"2038724","9788501119605","Meus livros","",0,,,0,0,,,,,0,1,"","O Livro Branco Perdido (As Maldições Ancestrais, #2)",,"pt","","Cassandra Clare,Wesley Chu","","Mariana Kohnert","","","","Galera Record",334,"2021-04-19","paperback",,,,,,,,,,"Nesta edição de colecionador de O Livro Branco perdido, a aguardada sequência de Os pergaminhos vermelhos da magia, acompanhe Magnus Bane, Alec Lightwood e seus amigos em uma nova e eletrizante jornada – dessa vez, em Xangai. Contém capa metalizada e o conto de Jem e Tessa como conteúdo extra.


Magnus Bane e Alec Lightwood estão desfrutando da companhia um do outro enquanto aprendem a cuidar do filho, Max, uma criança feiticeira – o que não é, na verdade, tão simples assim. A vida está, finalmente, tranquila para os dois. Até que Shinyun Jung e Ragnor Fell invadem o apartamento de Magnus no Brooklyn e roubam o poderoso Livro Branco de magias e feitiços.

Percebendo que Shinyun e Ragnor estão sob controle de uma força sinistra, até então desconhecida, Magnus e Alec precisarão unir forças com seus amigos Caçadores de Sombras e atravessar o mundo para impedir que os dois causem ainda mais danos. Mas, antes de tudo, eles precisam de uma babá para cuidar de Max.

Em Xangai, eles descobrem que uma ameaça muito mais sombria os aguarda. A magia de Magnus está ficando instável, e se eles não conseguirem impedir a inundação de demônios na cidade, precisarão segui-los até sua fonte – até o reino dos mortos. Mas, conforme o tempo passa e a situação se torna ainda mais perigosa e arriscada, será que eles conseguirão impedir essa iminente ameaça ao mundo? E será que conseguirão voltar para casa antes que Max esgote completamente a mãe de Alec?

O Livro Branco perdido, dos autores best-...","2023-10-20"
"103047","9788501403957","Meus livros","Yah",0,,,0,0,,,,,0,1,"","O Códex dos Caçadores de Sombras","O Codex Dos Cacadores De Sombras (em Portugues Do Brasil)","pt","","Cassandra Clare,Joshua Lewis","","Rita Sussekind","","","","Galera Record",288,"2014-03-11","paperback",,,,,,,,,,"Anjos, demônios, fadas, vampiros, lobisomens, feiticeiros - todos eles existem e precisam ser administrados e mantidos em paz. 'O Códex dos Caçadores de Sombras' abrange tudo - a história e as leis do mundo dos Caçadores de Sombras; como identificar, interagir e, se necessário, matar os diferentes tipos de habitantes do Submundo; qual lado da estela você deve usar para escrever. Com estudos sobre geografia, história, magia e zoologia, todos condensados em um só volume, o Códex está aqui para ajudar novos Caçadores de Sombras a navegar pelo lindo, porém muitas vezes brutal mundo que habitamos.","2023-10-20"
"416165","9788501116475","Meus livros","",0,,,0,0,,,,,0,1,"","Fantasmas do Mercado das Sombras (Fantasmas do Mercado das Sombras #1-10)",,"pt","","Cassandra Clare,Sarah Rees Brennan,Maureen Johnson,Robin Wasserman,Kelly Link","","Rita Sussekind","","","","Galera",476,"2019-09-23","paperback",,,,,,,,,,"The Shadow Market is a meeting point for faeries, werewolves, warlocks and vampires. There the Downworlders buy and sell magical objects, make dark bargains, and whisper secrets they do not want the Nephilim to know. Through two centuries, however, there has been a frequent visitor to the Shadow Market from the City of Bones, the very heart of the Shadowhunters. As a Silent Brother, Brother Zachariah is sworn keeper of the laws and lore of the Nephilim. But once he was a Shadowhunter called Jem Carstairs, and his love, then and always, is the warlock Tessa Gray.

Follow Brother Zachariah and see, against the backdrop of the Shadow Market’s dark dealings and festive celebrations, Anna Lightwood’s first romance, Matthew Fairchild’s great sin and Tessa Gray plunged into a world war. Valentine Morgenstern buys a soul at the Market and a young Jace Wayland’s soul finds safe harbor. In the Market is hidden a lost heir and a beloved ghost, and no one can save you once you have traded away your heart. Not even Brother Zachariah...

Ghosts of the Shadow Market will be co-written with Maureen Johnson, Robin Wasserman, Sarah Rees Brennan and Pulitzer finalist Kelly Link and will initially be available digitally.

The first eight stories will be published as e-books from around March 2018 monthly, with the final two available in a print bind-up of all the stories, to be published in 2019.","2023-10-20"
"110177","9788501403964","Meus livros","",0,,,0,0,,,,,0,1,"","As Crônicas de Bane (As Crônicas de Bane)",,"pt","","Cassandra Clare,Sarah Rees Brennan,Maureen Johnson","","","","","","Galera Record",388,"2014-01-01","paperback",,,,,,,,,,"Nesta edição ilustrada, são narradas as mais diversas aventuras do feiticeiro imortal Magnus Bane, das aclamada séries de Cassandra Clare. Entre escapadas no Peru e resgates reais na Revolução Francesa, acompanhe fragmentos da vida do enigmático mago ocorridos em diversos países e períodos históricos, com aparições de figuras conhecidas como Clary, Tessa, Will e Alec, personagens de Os Instrumentos Mortais e As Peças Infernais.","2023-10-20"
"405320","9788580570090","Meus livros","Yah,Digo",0,,,285,1,5,,,,0,1,"","Crescendo (Hush, Hush, #2)","Crescendo: Hush, Hush - Vol. 2 (em Portugues Do Brasil)","pt","","Becca Fitzpatrick","","Livia de Almeida","","","","Intrínseca",285,"2010-01-01","paperback","Hush, Hush",2,,,,,,,,"Nora deveria saber que sua vida estava longe de ser perfeita. Apesar de começar uma relação com seu anjo da guarda, Patch (quem, título à parte, pode ser descrito como qualquer coisa, menos angelical), e sobreviver a um atentado a sua vida, as coisas não parecem melhorar. Patch está começando a se afastar e Nora não consegue descobrir se é para o seu próprio bem ou se o seu interesse voltou-se para sua arqui-inimiga, Marcie Millar. Sem contar que Nora é assombrada por imagens de seu pai e ela fica obcecada querendo descobrir o que realmente aconteceu com ele naquela noite em que ele partiu para Portland e nunca voltou para casa. Quanto mais Nora se aprofunda no mistério da morte de seu pai, mais ela começa a se perguntar se sua ascendência nefilim tem algo a ver com isso, assim como o por quê de ela estar em perigo com mais freqüência do que as garotas normais. Já que Patch não está respondendo suas perguntas e parece estar atrapalhando, ela tem que começar a procurar as respostas por si só. Confiar demais no fato de que ela tem um anjo da guarda põe Nora em perigo de novo e de novo. Mas ela pode mesmo contar com Patch ou ele está escondendo segredos mais obscuros do que ela pode imaginar?","2023-10-20"
"10890699","9786580921591","Meus livros","",0,,,0,0,,,,,0,1,"","Batman - A Piada Mortal (Em Portugues do Brasil)",,"pt br","Comics & Graphic Novels","Greg Cox","","","","","","ONL - ONLINE",256,"2023-02-20",,,,,,,,,,"2023-10-30","Uma nova onda de tráfico deixa Gotham City à beira do caos, trazendo uma droga desenvolvida pelo próprio Coringa. Enquanto o Palhaço do Crime distribui risadas incontidas, Batman e seus aliados terão seus valores colocados à prova à medida que confrontam o lado mais sombrio da cidade e descobrem a verdade sobre a origem do Piadista. Coringa e seu arqui-inimigo estarão cara a cara em um verdadeiro show hilário e macabro, mas, desta vez, a piada vai ser mortal, e somente um deles vai rir por último.","2023-10-30"
"10890755","9786580921577","Meus livros","",0,,,0,0,,,,,0,1,"","Batman - A Corte das Corujas (Em Portugues do Brasil)",,"pt br","Comics & Graphic Novels","Christa Faust,Gary Phillips","","","","","","ONL - ONLINE",256,"2023-02-20",,,,,,,,,,,"Uma sociedade secreta, traiçoeira e liderada por famílias ricas e influentes assombra os cidadãos de Gotham City e coloca em risco a segurança da cidade e do próprio Batman. A Corte das Corujas, há muito escondida sob a sombras do submundo, vai mostrar suas garras novamente, e desta vez, da maneira mais impiedosa possível. Um romance original de Greg Cox, autor best-seller de diversas novelizações de filmes, entre as quais Batman – O Cavaleiro das Trevas Ressurge.","2023-10-30"
"9433625","9786580921546","Meus livros","",0,,,0,0,,,,,0,1,"","Arlequina - Amor Insano (Em Portugues do Brasil)",,,"","Paul Dini e Pat Cadigan","","","","","",,,"2019-01-01",,,,,,,,,,,,"2023-10-30"
